HashCode HT_File_Map_hl_ext
HT_Item_Inv_Carrot -1 5  //40050001
HT_Item_Inv_Bread -1 5  //40050002
HT_Item_Quest_AnkhContainer 1 9  //4001005c
HT_Item_Quest_AnkhPiece -1 20  //40010013
HT_Item_Quest_CanopicVase 0 6  //4001000b
HT_Item_Pickup_CrystalKey -1 -1  //4000000e
HT_Item_Quest_CrystalKey1 -1 -1  //4001000d
HT_Item_Quest_CrystalKey2 -1 -1  //4001000e
HT_Item_Quest_CrystalKey3 -1 -1  //4001000f
HT_Item_Quest_Pearl -1 4  //40010010
HashCode Not Found -1 -1  //ffffffff
HT_Item_Quest_ArmadilloTrophy -1 -1  //40010014
HT_Item_Quest_BookOfTheDead -1 1  //40010003
HT_Item_Pickup_BronzeScarab 115 200  //40000000
HT_Item_Quest_PhysNote -1 1  //40010017
HT_Item_Quest_Herbs -1 5  //40010016
HT_Item_Quest_MS_Script -1 -1  //4001000c
HT_Item_Quest_MessageForAkarianKing -1 -1  //4001000a
HT_Item_Quest_Hourglass -1 -1  //40010011
HT_Item_Quest_MayorsCureIngredient1 -1 -1  //40010007
HT_Item_Quest_MayorsCureIngredient2 -1 -1  //40010008
HT_Item_Quest_MayorsCureIngredient3 -1 -1  //40010009
HT_Item_Quest_NoteFromNefertiti -1 -1  //40010001
HT_Item_Quest_MagicWater -1 -1  //40010018
HT_Item_Quest_Crown -1 -1  //40010002
HT_Item_Quest_Lizard -1 -1  //40010004
HT_Item_Quest_Leaves -1 -1  //4001001d
HT_Item_Quest_Sticks -1 -1  //4001001e
HT_Item_Quest_AnubisAmulet -1 -1  //40010005
HT_Item_Quest_Aby_Lever -1 -1  //40010015
HT_Item_Quest_AbydosGateKey -1 -1  //40010006
HT_Item_Quest_LightColumnMap -1 -1  //4001001f
HT_Item_Quest_Aby_Cana_Pearl -1 3  //40010022
HT_Item_Quest_ToadEggs -1 -1  //40010028
HT_Item_Quest_RosettaStonePiece -1 6  //40010025
HT_Item_Quest_RosettaStone -1 1  //40010012
HT_Item_Quest_DeathWatchBeetle -1 -1  //40010029
HT_Item_Quest_Aby_Cana_Pass -1 1  //40010023
HT_Item_Quest_Hel_BoatOwnerItem -1 -1  //40010026
HT_Item_Quest_Urk_GolemsEye -1 -1  //40010047
HT_Item_Quest_Urk_2key_Key01 -1 -1  //4001002d
HT_Item_Quest_Urk_2key_Key02 -1 -1  //4001002e
HT_Item_Quest_Urk_2key_Key03 -1 -1  //4001002f
HT_Item_Quest_Urk_2key_GlyphValuable01 -1 -1  //40010031
HT_Item_Quest_Urk_2key_GlyphValuable02 -1 -1  //40010032
HT_Item_Quest_Urk_2key_GlyphMedium01 -1 -1  //40010033
HT_Item_Quest_Urk_2key_GlyphWorthless01 -1 -1  //40010034
HT_Item_Quest_Urk_2key_UrukiteGem -1 -1  //40010035
HT_Item_Quest_Sak_Crown -1 1  //40010030
HT_Item_Quest_Aby_Crown -1 1  //40010038
HT_Item_Quest_Hel_Crown -1 1  //40010039
HT_Item_Quest_Hel_PharaohInvite -1 -1  //4001003a
HT_Item_Quest_Hel_ForgerItem01 -1 -1  //40010044
HT_Item_Quest_Hel_ForgerItem02 -1 -1  //40010045
HT_Item_Quest_Hel_ForgerItem03 -1 -1  //40010046
HT_Item_Quest_Hel_BeetleBreederItem -1 1  //40010051
HT_Item_Quest_Hel_BeetleBreederLoyaltyCard -1 1  //40010052
HT_Item_Quest_Mum_WallSection2Key -1 -1  //4001003b
HT_Item_Quest_Mum_WallSection3Key -1 -1  //40010071
HT_Item_Quest_IshkaRing -1 -1  //4001003c
HT_Item_Quest_PalaceInvite -1 1  //4001003e
HT_Item_Quest_CurseStone01 -1 1  //40010067
HT_Item_Quest_CurseStone02 -1 1  //40010068
HT_Item_Quest_CurseStone03 -1 1  //40010069
HT_Item_Quest_CurseStone04 -1 1  //4001006a
HT_Item_Quest_CurseStone05 -1 1  //4001006b
HT_Item_Quest_CurseStone06 -1 1  //4001006c
HT_Item_Quest_CurseStone07 -1 -1  //4001006d
HT_Item_Quest_CurseStone08 -1 1  //4001006e
HT_Item_Quest_PortalAmulet_Uruk01 -1 -1  //4001004a
HT_Item_Quest_PortalAmulet_Luxor01 1 1  //4001003f
HT_Item_Quest_PortalAmulet_Abydos01 1 1  //4001004b
HT_Item_Quest_PortalAmulet_Akaria01 -1 -1  //4001004d
HT_Item_Quest_PortalAmulet_Heliopolis01 -1 1  //4001004c
HT_Item_Quest_PortalAmulet_Sakkara01 -1 -1  //40010048
HT_Item_Quest_PortalAmulet_Sakkara01Piece -1 -1  //40010049
HT_Item_Quest_PortalAmulet_DarkArea03 -1 -1  //40010065
HT_Item_Quest_PortalAmulet_DarkArea01 -1 1  //40010076
HT_Item_Quest_GoldKey -1 5  //40010043
HT_Item_Quest_GlyphKey01 -1 5  //40010058
HT_Item_Quest_GlyphKey02 -1 5  //40010059
HT_Item_Quest_HeliopolisGateKey01 -1 1  //40010077
HT_Item_Quest_HeliopolisGateKey02 -1 1  //40010078
HT_Item_Quest_HeliopolisGateKey03 -1 1  //40010079
HT_Item_Quest_Bone01 -1 1  //4001005d
HT_Item_Quest_Bone02 -1 1  //4001005e
HT_Item_Quest_Bone03 -1 1  //4001005f
HT_Item_Quest_Bone04 -1 1  //40010060
HT_Item_Quest_HippyItem -1 1  //40010054
HT_Item_Quest_CreatureList01 -1 1  //40010055
HT_Item_Quest_CreatureList02 -1 1  //40010056
HT_Item_Quest_CreatureList03 -1 1  //40010057
HT_Item_Quest_StatueHead -1 -1  //4001005a
HT_Item_Pickup_Coconut -1 4  //40000016
HT_Item_Quest_ZipLineHook 1 1  //40010061
HT_Item_Quest_MedicineRoot -1 -1  //40010062
HT_Item_Quest_WarriorTrophy -1 -1  //40010063
HT_Item_Pickup_MummyMoney 5 200  //4000000f
HT_Item_Quest_SluiceWheel -1 -1  //40010064
HT_Item_Quest_AbyWellKey -1 1  //40010066
HT_Item_Quest_AbyStairsKey -1 1  //40010070
HT_Item_Quest_MedicineBag -1 1  //40010074
HT_Item_Quest_AtunStatue -1 1  //4001007a
HT_Item_Quest_Jewel01 -1 1  //4001007b
HT_Item_Quest_Jewel02 -1 1  //4001007c
HT_Item_Quest_Jewel03 -1 1  //4001007d
HT_Item_Quest_Jewel04 -1 1  //4001007e
HT_Item_Quest_Jewel05 -1 1  //4001007f
HT_Item_Quest_Jewel06 -1 1  //40010080
HT_Item_Quest_EagleStone 1 1  //40010081
HT_Item_Ability_BladeOfOsiris 1 1  //4002001c
HT_Item_Ability_WingsOfThoth -1 1  //40020019
HT_Item_Ability_AncientClaws -1 -1  //40020001
HT_Item_Ability_OnyxOfIsis -1 -1  //40020002
HT_Item_Ability_WingsOfIbis 1 1  //40020003
HT_Item_Ability_Blowpipe -1 1  //40020004
HT_Item_Ability_ElectricAnkh -1 -1  //40020005
HT_Item_Ability_OxygenAnkh -1 -1  //40020006
HT_Item_Ability_CrocodileScales -1 1  //40020007
HT_Item_Ability_UnderwaterProjectile -1 1  //4002001e
HT_Item_Ability_HandsOfAmun -1 1  //40020008
HT_Item_Ability_ScrollOfSokar -1 -1  //40020009
HT_Item_Ability_ScarabPurse -1 1  //4002000a
HT_Item_Ability_ScarabPurse2 -1 1  //4002001d
HT_Item_Ability_BeetlePouch -1 1  //4002000b
HT_Item_Ability_BeetleSatchel -1 1  //4002000f
HT_Item_Ability_DartBelt -1 1  //4002000c
HT_Item_Ability_ShieldOfOsiris 1 1  //40020013
HT_Item_Ability_WingsOfRa -1 -1  //40020010
HT_Item_Weapon_PossessionDart -1 50  //4003000c
HT_Item_Weapon_KaDart 50 50  //4003000d
}
Num_Save_Triggers 3
{
5 26 0 -1186.779785 -4.881250 1122.494385
5 26 0 -1186.166748 -4.881250 1128.008423
5 26 0 -1185.398804 -4.881250 1133.730103
}
***END OF FILE***
