HashCode HT_File_Map_lu_pyra
HT_Item_Quest_BookOfTheDead -1 1
HT_Item_Pickup_BronzeScarab 2 200
HT_Item_Quest_PhysNote -1 1
HT_Item_Quest_Herbs -1 5
HT_Item_Quest_MS_Script -1 -1
HT_Item_Quest_MessageForAkarianKing -1 -1
HT_Item_Quest_Hourglass -1 -1
HT_Item_Quest_MayorsCureIngredient1 -1 -1
HT_Item_Quest_MayorsCureIngredient2 -1 -1
HT_Item_Quest_MayorsCureIngredient3 -1 -1
HT_Item_Quest_NoteFromNefertiti -1 -1
HT_Item_Quest_MagicWater -1 -1
HT_Item_Quest_Crown -1 -1
HT_Item_Quest_Lizard -1 -1
HT_Item_Quest_Leaves -1 -1
HT_Item_Quest_Sticks -1 -1
HT_Item_Quest_AnubisAmulet -1 -1
HT_Item_Quest_Aby_Lever -1 -1
HT_Item_Quest_AbydosGateKey -1 -1
HT_Item_Quest_LightColumnMap -1 -1
HT_Item_Quest_Aby_Cana_Pearl -1 3
HT_Item_Quest_ToadEggs -1 -1
HT_Item_Quest_RosettaStonePiece -1 6
HT_Item_Quest_RosettaStone -1 1
HT_Item_Quest_DeathWatchBeetle -1 -1
HT_Item_Quest_Aby_Cana_Pass -1 1
HT_Item_Quest_Hel_BoatOwnerItem -1 -1
HT_Item_Quest_Urk_GolemsEye -1 -1
HT_Item_Quest_Urk_2key_Key01 -1 -1
HT_Item_Quest_Urk_2key_Key02 -1 -1
HT_Item_Quest_Urk_2key_Key03 -1 -1
HT_Item_Quest_Urk_2key_GlyphValuable01 -1 -1
HT_Item_Quest_Urk_2key_GlyphValuable02 -1 -1
HT_Item_Quest_Urk_2key_GlyphMedium01 -1 -1
HT_Item_Quest_Urk_2key_GlyphWorthless01 -1 -1
HT_Item_Quest_Urk_2key_UrukiteGem -1 -1
HT_Item_Quest_Sak_Crown -1 1
HT_Item_Quest_Aby_Crown -1 1
HT_Item_Quest_Hel_Crown -1 1
HT_Item_Quest_Hel_PharaohInvite -1 -1
HT_Item_Quest_Hel_ForgerItem01 -1 -1
HT_Item_Quest_Hel_ForgerItem02 -1 -1
HT_Item_Quest_Hel_ForgerItem03 -1 -1
HT_Item_Quest_Hel_BeetleBreederItem -1 1
HT_Item_Quest_Hel_BeetleBreederLoyaltyCard -1 1
HT_Item_Quest_Mum_WallSection2Key -1 -1
HT_Item_Quest_Mum_WallSection3Key -1 -1
HT_Item_Quest_IshkaRing -1 -1
HT_Item_Quest_PalaceInvite -1 1
HT_Item_Quest_CurseStone01 -1 1
HT_Item_Quest_CurseStone02 -1 1
HT_Item_Quest_CurseStone03 -1 1
HT_Item_Quest_CurseStone04 -1 1
HT_Item_Quest_CurseStone05 -1 1
HT_Item_Quest_CurseStone06 -1 1
HT_Item_Quest_CurseStone07 -1 -1
HT_Item_Quest_CurseStone08 -1 1
HT_Item_Quest_PortalAmulet_Uruk01 -1 -1
HT_Item_Quest_PortalAmulet_Luxor01 1 1
HT_Item_Quest_PortalAmulet_Abydos01 -1 1
HT_Item_Quest_PortalAmulet_Akaria01 -1 -1
HT_Item_Quest_PortalAmulet_Heliopolis01 -1 1
HT_Item_Quest_PortalAmulet_Sakkara01 -1 -1
HT_Item_Quest_PortalAmulet_Sakkara01Piece -1 -1
HT_Item_Quest_PortalAmulet_DarkArea03 -1 -1
HT_Item_Quest_PortalAmulet_DarkArea01 -1 1
HT_Item_Quest_GoldKey -1 5
HT_Item_Quest_GlyphKey01 -1 5
HT_Item_Quest_GlyphKey02 -1 5
HT_Item_Quest_HeliopolisGateKey01 -1 1
HT_Item_Quest_HeliopolisGateKey02 -1 1
HT_Item_Quest_HeliopolisGateKey03 -1 1
HT_Item_Quest_Bone01 -1 1
HT_Item_Quest_Bone02 -1 1
HT_Item_Quest_Bone03 -1 1
HT_Item_Quest_Bone04 -1 1
HT_Item_Quest_HippyItem -1 1
HT_Item_Quest_CreatureList01 -1 1
HT_Item_Quest_CreatureList02 -1 1
HT_Item_Quest_CreatureList03 -1 1
HT_Item_Quest_StatueHead -1 -1
HT_Item_Pickup_Coconut -1 4
HT_Item_Quest_ZipLineHook -1 1
HT_Item_Quest_MedicineRoot -1 -1
HT_Item_Quest_WarriorTrophy -1 -1
HT_Item_Pickup_MummyMoney 0 200
HT_Item_Quest_SluiceWheel -1 -1
HT_Item_Quest_AbyWellKey -1 1
HT_Item_Quest_AbyStairsKey -1 1
HT_Item_Quest_MedicineBag -1 1
HT_Item_Quest_AtunStatue -1 1
HT_Item_Quest_Jewel01 -1 1
HT_Item_Quest_Jewel02 -1 1
HT_Item_Quest_Jewel03 -1 1
HT_Item_Quest_Jewel04 -1 1
HT_Item_Quest_Jewel05 -1 1
HT_Item_Quest_Jewel06 -1 1
HT_Item_Ability_BladeOfOsiris 1 1
HT_Item_Ability_WingsOfThoth -1 1
HT_Item_Ability_AncientClaws -1 -1
HT_Item_Ability_OnyxOfIsis -1 -1
HT_Item_Ability_WingsOfIbis -1 1
HT_Item_Ability_Blowpipe -1 1
HT_Item_Ability_ElectricAnkh -1 -1
HT_Item_Ability_OxygenAnkh -1 -1
HT_Item_Ability_CrocodileScales -1 1
HT_Item_Ability_UnderwaterProjectile -1 1
HT_Item_Ability_HandsOfAmun -1 1
HT_Item_Ability_ScrollOfSokar -1 -1
HT_Item_Ability_ScarabPurse -1 1
HT_Item_Ability_ScarabPurse2 -1 1
HT_Item_Ability_BeetlePouch -1 1
HT_Item_Ability_BeetleSatchel -1 1
HT_Item_Ability_DartBelt -1 1
HT_Item_Ability_ShieldOfOsiris -1 1
}
Num_Save_Triggers 2
{
5 26 0 35.574474 2.242964 23.200661
5 26 0 35.501873 2.242964 0.098131
}
***END OF FILE***
